model,price,reviews,url,vendor
Roteador Gigabit Tenda AC23 Dual-Band AC 2100 Mbps MU-MIMO 4X4 Beamforming 7 Antenas 6dBi - AC23,,,https://www.buscape.com.br/modem-e-roteador/roteador-gigabit-tenda-ac23-dual-band-ac-2100-mbps-mu-mimo-4x4-beamforming-7-antenas-6dbi-ac23,
Roteador Tp Link/Mercusys Gigabit Wifi Para Internet De Fibra Óptica,,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-mercusys-gigabit-wifi-para-internet-de-fibra-optica,
Kit 2 peças - Roteador Fast Wifi TP-Link Rede Mesh AC1200 Mbps Dual Band 2.4Ghz e 5.0Ghz - DECO E3,,,https://www.buscape.com.br/modem-e-roteador/kit-2-pecas-roteador-fast-wifi-tp-link-rede-mesh-ac1200-mbps-dual-band-2-4ghz-e-5-0ghz-deco-e3,
Roteador Wireless 300Mbps Intelbras RF 301K CKD,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300mbps-intelbras-rf-301k-ckd,
Roteador Mesh Cosmo Dual Band 2 Unidades RE010 - Multilaser,"R$ 500,35",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-cosmo-dual-band-2-unidades-re010-multilaser,
Roteador Wireless 4 Antenas TP-Link C5W AC1200 Archer Dual Band 2.4Ghz/5Ghz 1200Mbps,"R$ 288,93",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-4-antenas-tp-link-c5w-ac1200-archer-dual-band-2-4ghz-5ghz-1200mbps,
"Roteador TP-Link Archer C21 AC750, Wireless Wi-Fi 5, Dual Band, 4 Antenas","R$ 142,24",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c21-ac750-wireless-wi-fi-5-dual-band-4-antenas,
Roteador Acess Point Intelbras Corporativo Ap 360 ,"R$ 428,47",,https://www.buscape.com.br/modem-e-roteador/roteador-acess-point-intelbras-corporativo-ap-360,
Roteador Deco M4 Ac1200 -3 Pçs,"R$ 1.142,27",,https://www.buscape.com.br/modem-e-roteador/roteador-deco-m4-ac1200-3-pcs,
"Roteador Tenda Wireless Dualband 1200 Mbps AC6  - Wi-Fi de 5ª geração, Tenda Cloud, Tenda App","R$ 469,90",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-wireless-dualband-1200-mbps-ac6-wi-fi-de-5-geracao-tenda-cloud-tenda-app,
Roteador Tp-Link Ac1200 - Archer C5,"R$ 298,70",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-ac1200-archer-c5,
2018 Novo Roteador Wi-fi Sem Fio Wi-fi Roteadores 300 Mbps Amplificador Extensor De Sinal Extensor,"R$ 183,26",,https://www.buscape.com.br/modem-e-roteador/2018-novo-roteador-wi-fi-sem-fio-wi-fi-roteadores-300-mbps-amplificador-extensor-de-sinal-extensor,
Roteador e Repetidor Wi-Fi N300 Mbps TP-Link 2 Antenas p/ Provedor Agile Config - TL-WR840NW V6,"R$ 93,41",,https://www.buscape.com.br/modem-e-roteador/roteador-e-repetidor-wi-fi-n300-mbps-tp-link-2-antenas-p-provedor-agile-config-tl-wr840nw-v6,
Roteador Tp-Link Wi-Fi Mesh Deco E4 Ac1200 Dual Band 2 Und,"R$ 631,75",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wi-fi-mesh-deco-e4-ac1200-dual-band-2-und,
Roteador Wireless Intelbras Action Rf1200 4 Antenas Dual Band,"R$ 217,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-action-rf1200-4-antenas-dual-band,
"Roteador Wireless Mesh Twibi Giga+ (2un) Dual Band Ac 1200 - 4750079, Intelbras Intelbras","R$ 681,53",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-twibi-giga-2un-dual-band-ac-1200-4750079-intelbras-intelbras,
"Repetidor wi-fi, 5g, 5ghz, 1200m, roteador, extensor de longo alcance, 2.4 ghz, amplificador de","R$ 98,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-wi-fi-5g-5ghz-1200m-roteador-extensor-de-longo-alcance-2-4-ghz-amplificador-de,
Roteador Repetidor Sinal Wifi 300mbps Wps,"R$ 64,57",,https://www.buscape.com.br/modem-e-roteador/roteador-repetidor-sinal-wifi-300mbps-wps,
Kit 3 Roteador Wireless 2.4 GHz 300 Mbps RF 301 K Intelbras,"R$ 371,77",,https://www.buscape.com.br/modem-e-roteador/kit-3-roteador-wireless-2-4-ghz-300-mbps-rf-301-k-intelbras,
"Kit Roteadores Twibi Fast Sistema Wi-Fi Mesh,  - 2 Un","R$ 409,00",,https://www.buscape.com.br/modem-e-roteador/kit-roteadores-twibi-fast-sistema-wi-fi-mesh-2-un,
Kit 3 peças - Roteador Fast Wifi TP-Link Rede Mesh AC1200 Mbps Dual Band 2.4Ghz e 5.0Ghz 3 em 1 - DECO E4,"R$ 819,99",,https://www.buscape.com.br/modem-e-roteador/kit-3-pecas-roteador-fast-wifi-tp-link-rede-mesh-ac1200-mbps-dual-band-2-4ghz-e-5-0ghz-3-em-1-deco-e4,
TL-WPA4220,"R$ 403,20",,https://www.buscape.com.br/modem-e-roteador/repetidor-powerline-300-mbps-tl-wpa4220-tp-link,TP-Link
"Access Point, Roteador, Range Extender, Wisp Tp-link Tl-wr829n ","R$ 124,92",,https://www.buscape.com.br/modem-e-roteador/access-point-roteador-range-extender-wisp-tp-link-tl-wr829n,
Roteador Tenda N301 300Mbps 2 Antenas,"R$ 65,77",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-n301-300mbps-2-antenas,
300 Mbps Wi Fi Sem Fio Repetidor Roteador Ap Extensor Amplificador De Reforço Plugue Da Ue,"R$ 97,72",,https://www.buscape.com.br/modem-e-roteador/300-mbps-wi-fi-sem-fio-repetidor-roteador-ap-extensor-amplificador-de-reforco-plugue-da-ue,
Kit 2 Roteador Wi-Fi Mercusys Halo S12 Rede Mesh AC1200 Mbps Dual Band Beamforming MU-MIMO HALO S12,"R$ 369,00",,https://www.buscape.com.br/modem-e-roteador/kit-2-roteador-wi-fi-mercusys-halo-s12-rede-mesh-ac1200-mbps-dual-band-beamforming-mu-mimo-halo-s12,
Repetidor De Sinal Wifi Repeter 600 M,"R$ 72,79",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-repeter-600-m,
Ruckus Access Point Wireless Zoneflex R600 A12542,"R$ 2.584,90",,https://www.buscape.com.br/modem-e-roteador/ruckus-access-point-wireless-zoneflex-r600-a12542,
Rot wifi mesh 1200MBPS tenda MW3 C/3,"R$ 817,05",,https://www.buscape.com.br/modem-e-roteador/rot-wifi-mesh-1200mbps-tenda-mw3-c-3,
Roteador ASUS AC2600 Dual-Band Wi-Fi Router CAVE AC2600,"R$ 4.405,20",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-ac2600-dual-band-wi-fi-router-cave-ac2600,
Roteador Wi-Fi 4 (N 300 Mbps) - RF 301K - Intelbras,"R$ 129,83",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-4-n-300-mbps-rf-301k-intelbras,
3g 4g Para Huawei LTE Modem Router High Gain SMA Connettore Fita Impermeável ,"R$ 62,29",,https://www.buscape.com.br/modem-e-roteador/3g-4g-para-huawei-lte-modem-router-high-gain-sma-connettore-fita-impermeavel,
Roteador Mesh Cosmo DualBand 5GHz 867Mbps 2.4GHz 300Mbps,"R$ 318,40",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-cosmo-dualband-5ghz-867mbps-2-4ghz-300mbps,
Roteador NETGEAR 16-Port 10/100/1000 Mbps Gigabit Unmanaged Switch-GS316100NAS,"R$ 3.501,93",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-16-port-10-100-1000-mbps-gigabit-unmanaged-switch-gs316100nas,
Intelbras ONT Wireless 121W 300MBPS GPON Giga 4780035,"R$ 279,17",,https://www.buscape.com.br/modem-e-roteador/intelbras-ont-wireless-121w-300mbps-gpon-giga-4780035,
Access Point Externo Gigabit Mu-Mimo Wireless Ac1200 2.4Gbz E 5Ghz Eap225-Outdoor Smb,"R$ 889,14",,https://www.buscape.com.br/modem-e-roteador/access-point-externo-gigabit-mu-mimo-wireless-ac1200-2-4gbz-e-5ghz-eap225-outdoor-smb,
Roteador Wireless Intelbras INET 4750073 RF 301K 300MBPS IPV6,"R$ 101,84",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-inet-4750073-rf-301k-300mbps-ipv6,
Repetidor Sinal Wifi Duas Antenas 1200m,"R$ 164,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-sinal-wifi-duas-antenas-1200m,
Roteador Wireless 867mbps Tp-link Dual Mimo Full Gigabit Archer C6,"R$ 390,15",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-867mbps-tp-link-dual-mimo-full-gigabit-archer-c6,
Repetidor Universal Tp-link 3 Antenas Dual Band Ac 1750 RE450 2.4ghz E 5.0ghz Porta Gigabit,"R$ 446,19",,https://www.buscape.com.br/modem-e-roteador/repetidor-universal-tp-link-3-antenas-dual-band-ac-1750-re450-2-4ghz-e-5-0ghz-porta-gigabit,
Conjunto Roteador Mesh Twibi Fast Ac1200 Dual Band Pack C/2 4750071,"R$ 458,87",,https://www.buscape.com.br/modem-e-roteador/conjunto-roteador-mesh-twibi-fast-ac1200-dual-band-pack-c-2-4750071,
Roteador Vpn Gigabit Multi-Wan Safestream Tl-Er7206 Smb,"R$ 1.330,91",,https://www.buscape.com.br/modem-e-roteador/roteador-vpn-gigabit-multi-wan-safestream-tl-er7206-smb,
"Roteador TP-Link Archer WI-FI 6 AX1500 Wireless Dual Band 2,4/5Ghz Gigabit 4 Ant Ommi Fixas AX10","R$ 454,33",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-wi-fi-6-ax1500-wireless-dual-band-2-4-5ghz-gigabit-4-ant-ommi-fixas-ax10,
Roteador Tenda N301 300mbps 2 Antenas 4 Portas,"R$ 113,90",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-n301-300mbps-2-antenas-4-portas,
4G 1800MHz lte dcs móvel Signal Booster gsm Repetidor lte Amplifier,"R$ 420,55",,https://www.buscape.com.br/modem-e-roteador/4g-1800mhz-lte-dcs-movel-signal-booster-gsm-repetidor-lte-amplifier,
Roteador Wireless 300Mbps Dir-615 D-Link,"R$ 83,92",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300mbps-dir-615-d-link,
Access-Point Wireless AC1300 DAP2610  D-LINK,"R$ 735,81",,https://www.buscape.com.br/modem-e-roteador/access-point-wireless-ac1300-dap2610-d-link,
Repetidor Wireless Dual Band - Dap1530,"R$ 182,24",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-dual-band-dap1530,
Repetidor De Sinal Wifi Wireless Expansor D Sinal Top,"R$ 74,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-wireless-expansor-d-sinal-top,
Extensor Rede Elétrica TP-Link TL-PA4010KIT 500Mbps,"R$ 380,16",,https://www.buscape.com.br/modem-e-roteador/extensor-rede-eletrica-tp-link-tl-pa4010kit-500mbps,
Roteador Wi-Fi 6 Gigabit Ax5400 Dual Band Archer Ax73(Us),"R$ 1.093,70",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-6-gigabit-ax5400-dual-band-archer-ax73-us,
Roteador Wireless Mesh Dual Band Twibi Fast Intebras,"R$ 311,92",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-dual-band-twibi-fast-intebras,
Roteador/modem Link 4g Amplimax Fit - Eprl18 - Elsys,"R$ 599,99",,https://www.buscape.com.br/modem-e-roteador/roteador-modem-link-4g-amplimax-fit-eprl18-elsys,
AC1200 Router Wifi Repetidor 2.4G e 5G sem fio Range Extender impulsionador,"R$ 127,14",,https://www.buscape.com.br/modem-e-roteador/ac1200-router-wifi-repetidor-2-4g-e-5g-sem-fio-range-extender-impulsionador,
Roteador WiFi 300Mpbs Mercusys MW301R ,"R$ 106,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300mpbs-mercusys-mw301r,
Roteador Wi-Fi Intelbras Twibi Fast Tecnologia Mesh AC 1200 - Dual Band 2.4GHz e 5GHz - Unidade,"R$ 211,57",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-intelbras-twibi-fast-tecnologia-mesh-ac-1200-dual-band-2-4ghz-e-5ghz-unidade,
Roteador Repetidor de Sinal WiFi 4 Antenas Pix-Link LV-WR09,"R$ 107,30",,https://www.buscape.com.br/modem-e-roteador/roteador-repetidor-de-sinal-wifi-4-antenas-pix-link-lv-wr09,
Access point intelbras corporativo ap 360 300MBPS,"R$ 399,51",,https://www.buscape.com.br/modem-e-roteador/access-point-intelbras-corporativo-ap-360-300mbps,
"Roteador Wireless Tp-Link Deco E4, Ac1200, 1200 Mbps, 3 Pack","R$ 1.182,39",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-deco-e4-ac1200-1200-mbps-3-pack,
Roteador Ubiquiti  UniFi AC HD Access Point UAP-AC-HD-US,"R$ 7.250,51",,https://www.buscape.com.br/modem-e-roteador/roteador-ubiquiti-unifi-ac-hd-access-point-uap-ac-hd-us,
Ubiquiti Ap Unifi Uap-Ac-Shd Mu-Mimo 2.4/5.0ghz,"R$ 4.647,91",,https://www.buscape.com.br/modem-e-roteador/ubiquiti-ap-unifi-uap-ac-shd-mu-mimo-2-4-5-0ghz,
Roteador Wi-Fi 6 TP-Link Archer AX10 - AX1500 - Gigabit - Dual Band 2.4 GHz e 5 GHz AX - 4 Antenas,"R$ 599,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-6-tp-link-archer-ax10-ax1500-gigabit-dual-band-2-4-ghz-e-5-ghz-ax-4-antenas,
Roteador Repetidor Amplificador De Sinal Wifi 2800m 4 Antenas Pix-link,"R$ 115,11",,https://www.buscape.com.br/modem-e-roteador/roteador-repetidor-amplificador-de-sinal-wifi-2800m-4-antenas-pix-link,
"Access Point Intelbras Corporativo 2,4GHZ 300MBPS AP360","R$ 494,34",,https://www.buscape.com.br/modem-e-roteador/access-point-intelbras-corporativo-2-4ghz-300mbps-ap360,
Roteador Fast Wifi Tp-link Rede Mesh Ac1200 Mbps Dual Band 2.4ghz E 5.0ghz 3 Em 1 - Deco E4,"R$ 1.065,34",,https://www.buscape.com.br/modem-e-roteador/roteador-fast-wifi-tp-link-rede-mesh-ac1200-mbps-dual-band-2-4ghz-e-5-0ghz-3-em-1-deco-e4,
Roteador 300 Mbps 2 Antenas 2Dbi/4Portas Lan/Wds - Multilaser,"R$ 149,28",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-2-antenas-2dbi-4portas-lan-wds-multilaser,
Roteador Wireless Gigabit 1200Mbps Dual Band AC23  TENDA,"R$ 409,50",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-1200mbps-dual-band-ac23-tenda,
Repetidor Expansor De Sinal Wifi Internet Roteador Wireless,"R$ 79,89",,https://www.buscape.com.br/modem-e-roteador/repetidor-expansor-de-sinal-wifi-internet-roteador-wireless,
Extensor De Cobertura Wifi Tp-Link Tl-Wpa4220Tkit Powerline Av600 Bivolt ,"R$ 611,00",,https://www.buscape.com.br/modem-e-roteador/extensor-de-cobertura-wifi-tp-link-tl-wpa4220tkit-powerline-av600-bivolt,
Repetidor De Sinal Vga Até 60 Metros Via Rj45,"R$ 48,37",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-vga-ate-60-metros-via-rj45,
Roteador Wi-fi 6 Ax1500 Archer Ax10 Dual Band Tp-link,"R$ 529,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-6-ax1500-archer-ax10-dual-band-tp-link,
"Roteador Wireless Dual Band 2,4/5Ghz Ac750 C/Função Preset Archer C21","R$ 187,88",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-dual-band-2-4-5ghz-ac750-c-funcao-preset-archer-c21,
Roteador mesh whole home ac1200 2uni  multilaser wifi,"R$ 444,07",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-whole-home-ac1200-2uni-multilaser-wifi,
Roteador + Repetidor AC1200 Deco E4 TP-Link Sistema Mesh WiFi em Toda a Casa 2 Unidades,"R$ 544,38",,https://www.buscape.com.br/modem-e-roteador/roteador-repetidor-ac1200-deco-e4-tp-link-sistema-mesh-wifi-em-toda-a-casa-2-unidades,
Repetidor Wireless-N Wifi,"R$ 72,07",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-n-wifi,
ROTEADOR TP-LINK ARCHER C21 (BR) WIRELESS DUAL BAND AC750,"R$ 154,28",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c21-br-wireless-dual-band-ac750,
Repetidor de rádio bidirecional caixa de retransmissão Repetidor faça você mesmo para walkie talkie,"R$ 169,02",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-radio-bidirecional-caixa-de-retransmissao-repetidor-faca-voce-mesmo-para-walkie-talkie,
Repetidor / Expansor de sinal Wireless com 2 Antenas - 300Mbps,"R$ 199,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-expansor-de-sinal-wireless-com-2-antenas-300mbps,
Repetidor Amplificador Hdmi Mais Mania Full Hd 4K 20 Metros,"R$ 74,22",,https://www.buscape.com.br/modem-e-roteador/repetidor-amplificador-hdmi-mais-mania-full-hd-4k-20-metros,
Roteador ASUS AC Dual-Band Wi-Fi Router RT-AC1900P,"R$ 4.405,20",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-ac-dual-band-wi-fi-router-rt-ac1900p,
Roteador Netgear Nighthawk Ac1900 Dual-Band Wi-Fi 5 R7000-10,"R$ 5.799,67",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-nighthawk-ac1900-dual-band-wi-fi-5-r7000-10,
Repetidor Wireless-N Wifi 2 Antenas 1200Mbps,"R$ 102,30",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-n-wifi-2-antenas-1200mbps,
"Roteador Wireless TP-Link N 300Mbps, Multi-Modo - TL-WR829N","R$ 124,95",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-n-300mbps-multi-modo-tl-wr829n,
Roteador NETGEAR AC1200 Dual-Band Wi-Fi Range EX6150-100NAS,"R$ 2.305,09",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-ac1200-dual-band-wi-fi-range-ex6150-100nas,
Roteador Netgear Universal Wi-Fi Range Extender With,"R$ 2.139,17",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-universal-wi-fi-range-extender-with,
Modem 3G/4G Externo CPE-4000,"R$ 612,00",,https://www.buscape.com.br/modem-e-roteador/modem-3g-4g-externo-cpe-4000,
Wi-fi sem fio repetidor wi-fi alcance extensor roteador amplificador de sinal 300mbps wifi,"R$ 36,91",,https://www.buscape.com.br/modem-e-roteador/wi-fi-sem-fio-repetidor-wi-fi-alcance-extensor-roteador-amplificador-de-sinal-300mbps-wifi,
AC6,"R$ 198,42",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-1200-mbps-tenda-ac6,Tenda
Roteador Tp-Link Tl-Wr941Hp Wireless N 450Mbps,,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tl-wr941hp-wireless-n-450mbps,
"Roteador Wireless Gigabit Dual Band 2,4/5Ghz Ac1900 Mr50G",,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-dual-band-2-4-5ghz-ac1900-mr50g,
Roteador Wireless Deco M4 AC1200 TP-Link - 03 Unidades - Deco M4,"R$ 1.039,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-deco-m4-ac1200-tp-link-03-unidades-deco-m4,
Repetidor Wireless Wifi Dual Band Ac750 D-Link Dap-1530,"R$ 278,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-wifi-dual-band-ac750-d-link-dap-1530,
Archer AX10,"R$ 479,00",,https://www.buscape.com.br/modem-e-roteador/roteador-1201-mbps-300-tp-link-archer-ax10,TP-Link
RT-AC68U,"R$ 549,90",,https://www.buscape.com.br/modem-e-roteador/roteador-1300-mbps-rt-ac68u-asus,Asus
Repetidor Wi-fi Mesh Ac 750mbps Dap-1530 Dual Band D-link,"R$ 225,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-wi-fi-mesh-ac-750mbps-dap-1530-dual-band-d-link,
Roteador Tp-Link Archer C80 AC1900 dual band MU-MIMO Gigabit,"R$ 359,91",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c80-ac1900-dual-band-mu-mimo-gigabit,
Roteador Amplimax Fit 4g Elsys Modem Internet Celular Rural,"R$ 516,56",,https://www.buscape.com.br/modem-e-roteador/roteador-amplimax-fit-4g-elsys-modem-internet-celular-rural,
RT-AC86U,"R$ 1.049,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-750-mbps-2167-asus,Asus
Roteador Mercusys Ac12G V1 Dual Band Gigabit Ac1200,"R$ 185,00",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-ac12g-v1-dual-band-gigabit-ac1200,
Roteador Intelbras Mesh Twibi Giga,"R$ 342,81",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-mesh-twibi-giga,
Roteador Tp-Link Archer Ax50 Dual Band Ax3000 Wifi 6 ,"R$ 729,96",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-ax50-dual-band-ax3000-wifi-6,
Deco X20,"R$ 1.449,00",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-deco-x20-5-0ghz-2-4ghz,TP-Link
TL-WN822N,"R$ 92,91",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-tl-wn822n-tp-link,TP-Link
